employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,Gender,Resting_Heart_Rate,company_Glasses,company_Pear,department_BigData,department_Design,department_Sales,department_Search Engine,department_Support,Workload_Score,Experience_Pressure,HeartRate_Stress,Stress_Score,Stress_Level
1,30,22,5,128976.0165,22845.18868,4,0,66.2,True,False,False,False,False,True,False,5.555555555555555,1,3.010752688172044,3.425448028673835,1
70,49,48,1,63923.86095,15851.53322,1,1,70.6,False,False,True,False,False,False,False,1.1111111111111112,0,4.193548387096772,1.702508960573476,0
2,31,25,6,58031.9422,10746.9117,3,0,73.3,True,False,True,False,False,False,False,6.666666666666666,3,4.919354838709676,5.0424731182795695,1
8,33,27,6,128276.647,17435.47253,3,1,73.6,False,True,False,False,True,False,False,6.666666666666666,3,4.999999999999998,5.0666666666666655,1
8,43,36,7,80195.79998,24792.91,1,1,73.7,True,False,False,False,False,True,False,7.777777777777778,6,5.026881720430108,6.4191756272401435,2
22,38,36,1,104578.9778,18763.26144,2,0,66.3,False,True,False,False,True,False,False,1.1111111111111112,0,3.0376344086021496,1.3557347670250892,0
50,47,43,4,71125.81127,20354.77319,2,0,60.2,False,True,False,True,False,False,False,4.444444444444445,2,1.3978494623655922,2.7971326164874553,0
49,44,42,2,77756.14253,16274.8781,3,0,80.5,True,False,False,False,False,False,False,2.2222222222222223,0,6.854838709677419,2.9453405017921144,0
1,33,27,7,102773.1911,20938.4657,2,0,65.9,True,False,True,False,False,False,False,7.777777777777778,5,2.930107526881722,5.490143369175628,1
80,48,46,1,40000.0,13876.59794,4,0,61.6,True,False,False,False,False,True,False,1.1111111111111112,0,1.7741935483870972,0.9767025089605736,0
61,40,40,1,81242.7631,21426.40641,3,0,71.6,False,True,False,False,True,False,False,1.1111111111111112,0,4.462365591397848,1.7831541218637987,0
16,30,22,6,80116.59885,22965.99958,1,1,63.5,False,True,False,False,True,False,False,6.666666666666666,5,2.2849462365591395,4.852150537634408,1
53,43,44,1,84841.64384,17852.84788,3,0,67.1,True,False,False,False,False,True,False,1.1111111111111112,0,3.252688172043009,1.4202508960573472,0
24,39,34,5,91299.78612,17561.44322,3,0,74.9,False,True,False,False,False,False,False,5.555555555555555,2,5.349462365591399,4.427060931899642,1
20,30,26,3,116811.2256,23648.32748,3,1,80.0,True,False,False,False,False,False,False,3.333333333333333,0,6.720430107526881,3.349462365591397,1
80,49,48,1,45177.92741,20033.31197,2,1,73.4,False,True,False,True,False,False,False,1.1111111111111112,0,4.946236559139786,1.9283154121863801,0
80,42,34,8,40000.0,9098.736669,5,0,71.0,False,False,False,False,False,False,True,8.88888888888889,3,4.301075268817204,5.745878136200717,1
1,41,37,4,144585.4059,19778.54182,2,0,71.7,True,False,False,False,False,False,False,4.444444444444445,2,4.489247311827958,3.7245519713261652,1
1,44,42,2,138621.2103,19916.08535,3,1,62.5,False,True,False,False,False,False,False,2.2222222222222223,0,2.0161290322580645,1.4937275985663083,0
61,35,33,2,59595.27506,18237.98425,3,0,68.8,False,True,False,False,True,False,False,2.2222222222222223,0,3.7096774193548376,2.0017921146953404,0
1,31,22,9,107306.1264,24792.91,1,0,70.7,False,False,True,False,False,False,False,10.0,8,4.220430107526882,7.666129032258064,2
48,43,42,1,86297.51465,13039.7537,4,1,71.9,False,False,True,False,False,False,False,1.1111111111111112,0,4.543010752688173,1.8073476702508962,0
71,47,48,1,66488.2514,15868.63483,4,0,81.1,False,True,False,True,False,False,False,1.1111111111111112,0,7.016129032258062,2.5492831541218632,0
10,35,29,6,106094.5234,17453.83643,2,1,62.6,True,False,False,False,False,False,False,6.666666666666666,4,2.043010752688172,4.479569892473118,1
36,42,37,5,63072.65225,16734.91328,3,0,70.3,True,False,True,False,False,False,False,5.555555555555555,2,4.112903225806451,4.056093189964158,1
1,31,25,6,143561.0825,20491.10486,4,1,62.9,True,False,False,False,False,False,False,6.666666666666666,2,2.123655913978494,3.9037634408602147,1
1,30,24,3,83989.79751,22572.49651,2,0,68.6,True,False,False,False,False,True,False,3.333333333333333,1,3.655913978494622,2.73010752688172,0
9,35,30,5,124007.3717,18838.69643,3,0,67.6,True,False,False,False,False,False,False,5.555555555555555,2,3.3870967741935463,3.838351254480286,1
54,42,37,5,99277.64431,14742.26631,4,0,64.8,False,True,False,False,True,False,False,5.555555555555555,1,2.634408602150536,3.312544802867383,1
54,45,41,4,68152.95936,15972.63319,3,0,76.7,True,False,False,False,False,True,False,4.444444444444445,1,5.833333333333334,3.8277777777777784,1
80,49,46,2,51509.6999,23340.24388,1,0,73.0,False,True,False,False,True,False,False,2.2222222222222223,1,4.838709677419354,2.640501792114695,0
53,40,40,1,63216.17505,24792.91,2,0,75.0,False,False,False,False,False,False,True,1.1111111111111112,0,5.376344086021505,2.057347670250896,0
1,30,22,9,118257.4944,24792.91,1,0,70.2,False,True,False,False,True,False,False,10.0,8,4.086021505376344,7.625806451612903,2
26,30,24,6,71662.83781,15795.84224,3,0,71.6,True,False,False,False,False,False,False,6.666666666666666,3,4.462365591397848,4.9053763440860205,1
1,48,47,1,153000.0,18524.10477,2,1,79.4,False,True,False,False,True,False,False,1.1111111111111112,0,6.559139784946238,2.4121863799283156,0
1,41,37,4,129262.3338,15818.83271,3,0,71.9,True,False,False,False,False,False,False,4.444444444444445,1,4.543010752688173,3.4406810035842295,1
19,38,32,6,80323.82933,19376.81821,3,0,76.4,True,False,False,False,False,False,False,6.666666666666666,3,5.752688172043012,5.29247311827957,1
60,42,41,2,80206.34253,15878.39022,4,1,68.3,False,False,True,False,False,False,False,2.2222222222222223,0,3.5752688172043,1.9614695340501789,0
8,33,26,7,122408.1258,15631.84352,3,0,76.0,False,False,False,False,False,True,False,7.777777777777778,4,5.64516129032258,6.004659498207885,2
1,39,35,4,106892.5073,19896.62108,1,1,69.1,False,True,False,True,False,False,False,4.444444444444445,3,3.7903225806451597,3.814874551971326,1
69,41,34,7,40000.0,23997.09463,2,0,63.4,True,False,False,False,False,False,False,7.777777777777778,5,2.2580645161290316,5.28853046594982,1
34,31,22,9,55178.73507,18075.63247,1,1,72.9,False,True,False,False,True,False,False,10.0,8,4.811827956989249,7.843548387096775,2
42,43,39,5,126224.0647,19155.99236,1,0,70.0,True,False,False,False,True,False,False,5.555555555555555,4,4.032258064516129,4.6318996415770615,1
8,31,27,4,113069.8279,24414.2512,1,0,63.3,False,True,False,False,True,False,False,4.444444444444445,3,2.231182795698924,3.347132616487455,1
38,35,36,1,110991.5899,21236.04706,3,0,71.7,False,True,False,True,False,False,False,1.1111111111111112,0,4.489247311827958,1.7912186379928317,0
40,37,32,5,40000.0,17756.5191,3,0,67.6,False,False,False,False,False,False,True,5.555555555555555,2,3.3870967741935463,3.838351254480286,1
1,32,22,9,83337.81852,24792.91,1,1,88.5,True,False,False,False,False,True,False,10.0,8,9.005376344086022,9.101612903225806,2
51,40,41,1,72202.20448,21624.75074,2,0,63.7,True,False,False,False,False,False,False,1.1111111111111112,0,2.3387096774193554,1.1460573476702511,0
35,49,48,5,99349.90008,12016.59203,2,1,66.6,False,False,True,False,False,False,False,5.555555555555555,3,3.1182795698924712,4.057706093189964,1
50,44,37,7,63327.76598,14993.56733,2,0,77.3,False,False,True,False,False,False,False,7.777777777777778,5,5.994623655913978,6.409498207885304,2
1,30,22,8,83351.32305,21230.18899,3,1,71.9,True,False,True,False,False,False,False,8.88888888888889,5,4.543010752688173,6.418458781362007,2
7,30,22,9,111813.3375,20455.47611,1,1,77.1,False,True,False,False,True,False,False,10.0,8,5.940860215053761,8.182258064516128,2
1,30,22,9,114063.1416,24792.91,1,1,74.8,True,False,False,False,False,False,False,10.0,8,5.322580645161289,7.996774193548387,2
27,37,32,5,109107.0728,10753.28005,4,0,69.1,False,True,False,False,True,False,False,5.555555555555555,1,3.7903225806451597,3.65931899641577,1
1,30,22,9,125426.2424,18470.91789,4,1,66.0,False,False,False,False,False,False,False,10.0,5,2.9569892473118276,6.387096774193548,2
1,36,26,9,109815.6515,24792.91,1,0,78.6,False,True,False,False,True,False,False,10.0,8,6.344086021505374,8.303225806451612,2
24,40,35,5,65842.91054,19467.09343,4,0,65.8,False,False,False,False,False,False,True,5.555555555555555,1,2.903225806451612,3.3931899641577057,1
25,41,35,5,88791.96429,24792.91,1,0,75.0,False,True,False,False,True,False,False,5.555555555555555,4,5.376344086021505,5.0351254480286745,1
55,34,30,5,92687.13036,18119.92863,3,0,76.5,True,False,False,False,False,False,False,5.555555555555555,2,5.779569892473118,4.556093189964158,1
1,35,27,9,138845.5076,15371.45262,2,0,72.5,True,False,False,True,False,False,False,10.0,7,4.704301075268817,7.511290322580645,2
59,48,48,1,84433.03073,13324.33838,3,0,69.9,True,False,True,False,False,False,False,1.1111111111111112,0,4.005376344086023,1.6460573476702511,0
47,30,28,1,48212.50801,21065.49633,4,1,65.6,False,True,False,False,False,False,False,1.1111111111111112,0,2.8494623655913958,1.2992831541218632,0
80,49,48,2,43513.28628,22618.465,1,0,74.1,False,False,False,False,False,False,True,2.2222222222222223,1,5.134408602150535,2.7292114695340493,0
76,36,26,9,40000.0,16568.42054,3,0,58.0,True,False,False,False,False,True,False,10.0,6,0.8064516129032258,6.041935483870968,2
1,35,26,9,115698.4226,16727.82751,2,1,76.7,True,False,False,False,False,True,False,10.0,7,5.833333333333334,7.85,2
51,44,45,1,76870.0157,11765.34479,4,1,71.8,False,True,False,True,False,False,False,1.1111111111111112,0,4.516129032258063,1.7992831541218632,0
39,42,36,6,82453.91506,24505.80225,1,1,71.5,True,False,False,True,False,False,False,6.666666666666666,5,4.435483870967741,5.497311827956988,1
15,36,29,6,61836.84411,22743.021,2,0,73.5,False,False,False,False,False,False,True,6.666666666666666,4,4.973118279569892,5.358602150537633,1
42,36,31,5,60232.37207,18910.69146,2,0,65.1,True,False,True,False,False,False,False,5.555555555555555,3,2.7150537634408582,3.93673835125448,1
40,46,39,8,65334.08597,18527.05995,2,0,61.3,False,False,False,False,False,False,True,8.88888888888889,6,1.6935483870967731,5.863620071684588,1
1,36,25,9,103700.4314,19179.20464,1,0,75.5,False,False,False,False,False,True,False,10.0,8,5.510752688172042,8.053225806451612,2
47,30,22,7,74635.2775,17139.83154,2,0,78.9,False,True,False,False,True,False,False,7.777777777777778,5,6.4247311827957,6.538530465949821,2
38,32,29,3,83986.50077,13920.88713,4,1,62.5,True,False,False,False,False,False,False,3.333333333333333,0,2.0161290322580645,1.9381720430107525,0
42,40,32,8,90711.20075,13247.73651,2,1,67.8,True,False,False,True,False,False,False,8.88888888888889,6,3.4408602150537626,6.387813620071685,2
23,31,25,5,101046.0107,23702.18432,2,1,75.5,True,False,False,False,False,True,False,5.555555555555555,3,5.510752688172042,4.775448028673835,1
39,39,36,4,64226.97428,16065.0818,2,1,73.6,False,True,False,True,False,False,False,4.444444444444445,2,4.999999999999998,3.8777777777777773,1
7,49,41,9,112363.5557,22559.42053,1,0,88.7,True,False,False,False,False,True,False,10.0,8,9.059139784946236,9.11774193548387,2
21,36,30,6,82861.36744,22349.22069,3,1,77.7,False,False,True,False,False,False,False,6.666666666666666,3,6.102150537634409,5.3973118279569885,1
28,41,38,3,107942.2866,15143.53906,4,0,75.8,False,False,True,False,False,False,False,3.333333333333333,0,5.591397849462364,3.0107526881720426,1
58,44,42,1,63624.8023,14166.33299,2,0,67.4,True,False,False,False,False,False,False,1.1111111111111112,0,3.333333333333335,1.4444444444444449,0
1,30,22,2,111817.7616,24792.91,2,1,73.4,False,True,False,True,False,False,False,2.2222222222222223,0,4.946236559139786,2.372759856630825,0
65,36,32,4,40000.0,24792.91,1,1,79.2,True,False,False,False,False,True,False,4.444444444444445,3,6.505376344086021,4.629390681003584,1
1,31,22,9,149544.3847,24792.91,1,1,72.1,False,True,False,False,True,False,False,10.0,8,4.596774193548385,7.779032258064516,2
30,46,46,1,149070.3778,22227.44974,2,0,70.7,False,True,False,False,True,False,False,1.1111111111111112,0,4.220430107526882,1.710573476702509,0
47,36,33,4,42639.04907,18584.46576,3,1,72.4,False,False,True,False,False,False,False,4.444444444444445,1,4.677419354838711,3.4810035842293914,1
44,41,39,2,99664.48539,20855.92299,1,0,68.0,True,False,False,True,False,False,False,2.2222222222222223,1,3.494623655913978,2.237275985663082,0
23,39,36,2,66960.28506,21116.36826,2,0,72.6,False,False,False,False,False,False,True,2.2222222222222223,0,4.731182795698922,2.3082437275985654,0
67,37,34,3,40000.0,18557.78288,3,1,72.7,True,False,False,False,False,False,True,3.333333333333333,0,4.758064516129032,2.760752688172043,0
68,49,48,1,106125.4494,14913.10848,2,0,78.8,False,True,False,False,True,False,False,1.1111111111111112,0,6.39784946236559,2.3637992831541217,0
28,30,24,4,76706.47801,23669.25243,2,1,70.4,False,True,False,False,False,False,False,4.444444444444445,2,4.139784946236561,3.619713261648746,1
1,32,22,9,108402.6934,22538.13233,2,0,76.4,True,False,True,False,False,False,False,10.0,7,5.752688172043012,7.825806451612904,2
18,37,30,8,103158.5505,17924.97245,4,0,72.1,True,False,False,False,False,False,False,8.88888888888889,4,4.596774193548385,6.134587813620071,2
69,37,36,1,69975.70495,22581.72624,2,0,74.0,False,False,True,False,False,False,False,1.1111111111111112,0,5.10752688172043,1.9767025089605734,0
30,40,36,4,102579.6903,24518.262,1,0,70.6,False,True,False,False,True,False,False,4.444444444444445,3,4.193548387096772,3.9358422939068096,1
1,30,24,4,88731.76258,24792.91,2,0,74.3,True,False,True,False,False,False,False,4.444444444444445,2,5.188172043010751,3.9342293906810033,1
1,30,22,9,99615.31463,24792.91,1,0,76.5,True,False,False,False,False,False,False,10.0,8,5.779569892473118,8.133870967741936,2
8,39,31,8,74045.73077,18566.67002,1,1,67.7,False,False,True,False,False,False,False,8.88888888888889,7,3.413978494623656,6.679749103942653,2
18,43,32,9,72937.62912,17725.40026,1,0,79.1,True,False,False,False,False,True,False,10.0,8,6.478494623655911,8.343548387096774,2
6,47,44,3,137835.501,17371.64825,2,0,71.1,True,False,False,False,False,False,False,3.333333333333333,1,4.32795698924731,2.9317204301075264,0
23,30,25,6,81701.00731,18638.56078,3,0,69.6,False,False,True,False,False,False,False,6.666666666666666,3,3.924731182795697,4.7440860215053755,1
6,30,22,7,76968.37732,20572.73587,3,0,68.7,True,False,False,False,False,True,False,7.777777777777778,4,3.682795698924732,5.41594982078853,1
2,41,39,3,135343.3403,17208.50886,2,0,73.1,True,False,False,False,False,False,False,3.333333333333333,1,4.86559139784946,3.0930107526881714,1
48,49,48,4,59915.02513,15000.51913,2,1,72.3,False,False,True,False,False,False,False,4.444444444444445,2,4.650537634408601,3.7729390681003583,1
58,35,35,1,59814.82855,17196.72928,3,0,72.6,False,False,True,False,False,False,False,1.1111111111111112,0,4.731182795698922,1.863799283154121,0
3,42,38,4,120738.7904,24792.91,1,0,73.9,False,True,False,False,True,False,False,4.444444444444445,3,5.080645161290324,4.201971326164875,1
6,34,30,3,117820.2917,24792.91,2,1,74.3,True,False,False,False,False,False,False,3.333333333333333,1,5.188172043010751,3.189784946236559,1
6,30,25,4,82766.90997,24792.91,2,0,85.3,False,False,False,False,False,False,True,4.444444444444445,2,8.145161290322578,4.821326164874551,1
28,30,22,4,61922.91948,15051.49193,5,1,71.6,True,False,True,False,False,False,False,4.444444444444445,0,4.462365591397848,3.116487455197132,1
69,39,36,3,67271.00492,20368.4854,1,0,67.9,False,True,False,False,True,False,False,3.333333333333333,2,3.4677419354838723,2.9736559139784946,0
16,30,22,3,77743.70717,23550.59135,4,0,61.0,False,False,False,False,False,False,True,3.333333333333333,0,1.6129032258064515,1.8172043010752688,0
1,40,36,4,123300.2641,24792.91,1,0,65.9,False,True,False,False,True,False,False,4.444444444444445,3,2.930107526881722,3.5568100358422945,1
41,32,25,6,70737.4156,21035.57622,2,0,78.3,True,False,False,False,False,False,False,6.666666666666666,4,6.263440860215052,5.745698924731181,1
18,30,22,9,79990.60845,19402.47221,3,0,76.5,False,False,True,False,False,False,False,10.0,6,5.779569892473118,7.533870967741935,2
1,30,22,9,82598.73906,20454.93387,3,0,66.1,False,False,True,False,False,False,False,10.0,6,2.983870967741934,6.69516129032258,2
38,42,38,3,73214.84596,17750.17855,2,1,84.0,False,False,True,False,False,False,False,3.333333333333333,1,7.795698924731182,3.972043010752688,1
80,46,46,1,61199.88373,15448.89607,3,0,72.9,True,False,False,False,False,False,False,1.1111111111111112,0,4.811827956989249,1.887992831541219,0
45,32,28,4,83886.568,18041.80805,4,0,73.8,True,False,False,True,False,False,False,4.444444444444445,0,5.053763440860214,3.293906810035842,1
27,32,27,6,76924.04361,24792.91,1,1,83.3,True,False,False,False,False,True,False,6.666666666666666,5,7.607526881720429,6.448924731182794,2
1,34,30,4,130971.113,20782.52237,3,0,80.3,True,False,False,True,False,False,False,4.444444444444445,1,6.801075268817202,4.1181003584229385,1
4,30,22,5,83036.93301,21796.29215,2,0,75.6,False,True,False,False,True,False,False,5.555555555555555,3,5.537634408602149,4.783512544802867,1
34,30,24,6,89595.40475,18790.88805,3,1,76.1,False,False,True,False,False,False,False,6.666666666666666,3,5.672043010752686,5.2682795698924725,1
44,35,30,6,40000.0,14791.06822,3,0,76.9,True,False,True,False,False,False,False,6.666666666666666,3,5.88709677419355,5.332795698924731,1
2,32,27,5,82162.68064,20855.22282,2,1,70.6,True,False,False,False,False,True,False,5.555555555555555,3,4.193548387096772,4.380286738351254,1
1,30,22,8,89125.42944,11193.10125,5,0,74.0,False,False,True,False,False,False,False,8.88888888888889,3,5.10752688172043,5.987813620071685,1
11,38,29,9,75756.40117,13571.38911,3,0,76.2,False,False,True,False,False,False,False,10.0,6,5.698924731182796,7.509677419354839,2
