employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,Gender,Resting_Heart_Rate
33,Cheerper,Search Engine,32,24,8,60751.45248,12752.21279,3,Female,73.5
1,Glasses,Search Engine,30,22,9,72006.51336,20201.70643,2,Female,80.5
9,Cheerper,BigData,38,29,9,101182.2697,10893.72745,3,Female,73.7
52,Glasses,Search Engine,47,47,1,85883.85405,19197.29916,2,Male,82.4
46,Glasses,AI,44,45,1,94073.91847,13634.83231,4,Male,73
13,Glasses,Search Engine,39,34,5,101661.7672,13064.52616,3,Male,69.9
69,Glasses,Search Engine,49,48,3,90351.91191,14489.05907,4,Male,78.8
60,Cheerper,Support,43,41,2,68973.04345,10374.00703,5,Female,71
38,Pear,Design,40,41,1,102369.3659,24792.91,2,Male,59
25,Glasses,AI,41,38,3,113182.1085,20371.04333,2,Male,71.6
5,Cheerper,BigData,37,34,3,66892.7387,20445.3747,2,Male,70.2
75,Cheerper,Support,33,28,6,40000,13425.96221,4,Male,80.2
33,Pear,Design,41,39,2,90075.93575,18554.86552,3,Female,66.9
1,Cheerper,Support,36,23,9,70028.80767,14511.58955,2,Male,71.5
16,Pear,Sales,40,36,4,149294.5529,9000,4,Male,78.2
19,Cheerper,BigData,33,23,9,103973.1767,12110.70835,4,Female,75
36,Glasses,Search Engine,44,35,9,57422.18525,16493.37451,3,Female,72.7
24,Glasses,AI,40,38,2,96276.63322,19008.76151,4,Female,67.5
1,Pear,Design,30,23,6,88420.95546,24792.91,1,Female,73.8
32,Glasses,AI,44,39,6,94915.21685,23649.7932,1,Male,72.5
11,Pear,Design,34,29,5,85269.90005,24223.09387,1,Female,68.1
59,Glasses,AI,43,38,4,80175.7079,23621.10756,1,Male,68.5
35,Pear,Design,40,38,3,64096.71402,17629.75143,2,Male,67.5
23,Pear,Design,30,25,2,81640.03555,24792.91,1,Female,65.8
15,Glasses,BigData,31,28,4,72458.09044,24792.91,1,Male,76.1
80,Cheerper,Support,49,48,1,49290.67519,12163.4525,5,Male,75.4
1,Glasses,Search Engine,30,22,9,70060.4301,24695.54899,1,Female,77.6
52,Glasses,AI,41,41,1,70962.89987,24163.7888,2,Male,71.1
23,Glasses,BigData,39,34,6,52059.08447,21696.19676,1,Male,71.2
44,Cheerper,BigData,33,24,9,61556.43384,19093.52586,2,Male,71.9
35,Glasses,BigData,34,35,1,73182.65034,12994.04779,4,Male,75.8
11,Cheerper,Search Engine,39,29,9,80644.54837,18347.18941,1,Female,64.2
32,Cheerper,Support,31,25,7,91438.93917,18129.48268,4,Male,69.8
1,Glasses,Design,30,22,9,118664.6013,24792.91,1,Female,68.5
10,Pear,AI,30,29,1,106912.7057,24792.91,2,Female,77.3
24,Cheerper,Support,30,22,9,46831.05515,24792.91,1,Male,70.5
3,Pear,AI,33,36,1,96083.25547,24792.91,2,Female,62.5
23,Glasses,AI,33,31,2,96012.89672,19905.55171,3,Male,72.1
51,Pear,Design,38,34,5,80327.73472,16373.9743,4,Male,70.2
28,Glasses,AI,40,34,6,90444.85137,23038.58793,1,Male,69.7
56,Glasses,Design,40,39,1,95399.6254,14854.23867,4,Female,67.7
56,Pear,Design,32,26,6,58894.53123,15150.42463,4,Male,68.6
18,Cheerper,Support,49,43,8,67012.86491,16966.61773,3,Male,77.1
1,Glasses,AI,32,24,8,126057.572,10806.55135,4,Male,73.8
1,Glasses,BigData,45,45,1,104291.9311,17184.35519,4,Female,70.3
1,Glasses,Search Engine,30,22,5,128976.0165,22845.18868,4,Male,66.2
70,Cheerper,BigData,49,48,1,63923.86095,15851.53322,1,Female,70.6
2,Glasses,BigData,31,25,6,58031.9422,10746.9117,3,Male,73.3
8,Pear,Sales,33,27,6,128276.647,17435.47253,3,Female,73.6
8,Glasses,Search Engine,43,36,7,80195.79998,24792.91,1,Female,73.7
22,Pear,Sales,38,36,1,104578.9778,18763.26144,2,Male,66.3
50,Pear,Design,47,43,4,71125.81127,20354.77319,2,Male,60.2
49,Glasses,AI,44,42,2,77756.14253,16274.8781,3,Male,80.5
1,Glasses,BigData,33,27,7,102773.1911,20938.4657,2,Male,65.9
80,Glasses,Search Engine,48,46,1,40000,13876.59794,4,Male,61.6
61,Pear,Sales,40,40,1,81242.7631,21426.40641,3,Male,71.6
16,Pear,Sales,30,22,6,80116.59885,22965.99958,1,Female,63.5
53,Glasses,Search Engine,43,44,1,84841.64384,17852.84788,3,Male,67.1
24,Pear,AI,39,34,5,91299.78612,17561.44322,3,Male,74.9
20,Glasses,AI,30,26,3,116811.2256,23648.32748,3,Female,80
80,Pear,Design,49,48,1,45177.92741,20033.31197,2,Female,73.4
80,Cheerper,Support,42,34,8,40000,9098.736669,5,Male,71
1,Glasses,AI,41,37,4,144585.4059,19778.54182,2,Male,71.7
1,Pear,AI,44,42,2,138621.2103,19916.08535,3,Female,62.5
61,Pear,Sales,35,33,2,59595.27506,18237.98425,3,Male,68.8
1,Cheerper,BigData,31,22,9,107306.1264,24792.91,1,Male,70.7
48,Cheerper,BigData,43,42,1,86297.51465,13039.7537,4,Female,71.9
71,Pear,Design,47,48,1,66488.2514,15868.63483,4,Male,81.1
10,Glasses,AI,35,29,6,106094.5234,17453.83643,2,Female,62.6
36,Glasses,BigData,42,37,5,63072.65225,16734.91328,3,Male,70.3
1,Glasses,AI,31,25,6,143561.0825,20491.10486,4,Female,62.9
1,Glasses,Search Engine,30,24,3,83989.79751,22572.49651,2,Male,68.6
9,Glasses,AI,35,30,5,124007.3717,18838.69643,3,Male,67.6
54,Pear,Sales,42,37,5,99277.64431,14742.26631,4,Male,64.8
54,Glasses,Search Engine,45,41,4,68152.95936,15972.63319,3,Male,76.7
80,Pear,Sales,49,46,2,51509.6999,23340.24388,1,Male,73
53,Cheerper,Support,40,40,1,63216.17505,24792.91,2,Male,75
1,Pear,Sales,30,22,9,118257.4944,24792.91,1,Male,70.2
26,Glasses,AI,30,24,6,71662.83781,15795.84224,3,Male,71.6
1,Pear,Sales,48,47,1,153000,18524.10477,2,Female,79.4
1,Glasses,AI,41,37,4,129262.3338,15818.83271,3,Male,71.9
19,Glasses,AI,38,32,6,80323.82933,19376.81821,3,Male,76.4
60,Cheerper,BigData,42,41,2,80206.34253,15878.39022,4,Female,68.3
8,Cheerper,Search Engine,33,26,7,122408.1258,15631.84352,3,Male,76
1,Pear,Design,39,35,4,106892.5073,19896.62108,1,Female,69.1
69,Glasses,AI,41,34,7,40000,23997.09463,2,Male,63.4
34,Pear,Sales,31,22,9,55178.73507,18075.63247,1,Female,72.9
42,Glasses,Sales,43,39,5,126224.0647,19155.99236,1,Male,70
8,Pear,Sales,31,27,4,113069.8279,24414.2512,1,Male,63.3
38,Pear,Design,35,36,1,110991.5899,21236.04706,3,Male,71.7
40,Cheerper,Support,37,32,5,40000,17756.5191,3,Male,67.6
1,Glasses,Search Engine,32,22,9,83337.81852,24792.91,1,Female,88.5
51,Glasses,AI,40,41,1,72202.20448,21624.75074,2,Male,63.7
35,Cheerper,BigData,49,48,5,99349.90008,12016.59203,2,Female,66.6
50,Cheerper,BigData,44,37,7,63327.76598,14993.56733,2,Male,77.3
1,Glasses,BigData,30,22,8,83351.32305,21230.18899,3,Female,71.9
7,Pear,Sales,30,22,9,111813.3375,20455.47611,1,Female,77.1
1,Glasses,AI,30,22,9,114063.1416,24792.91,1,Female,74.8
27,Pear,Sales,37,32,5,109107.0728,10753.28005,4,Male,69.1
1,Cheerper,AI,30,22,9,125426.2424,18470.91789,4,Female,66
1,Pear,Sales,36,26,9,109815.6515,24792.91,1,Male,78.6
24,Cheerper,Support,40,35,5,65842.91054,19467.09343,4,Male,65.8
25,Pear,Sales,41,35,5,88791.96429,24792.91,1,Male,75
55,Glasses,AI,34,30,5,92687.13036,18119.92863,3,Male,76.5
1,Glasses,Design,35,27,9,138845.5076,15371.45262,2,Male,72.5
59,Glasses,BigData,48,48,1,84433.03073,13324.33838,3,Male,69.9
47,Pear,AI,30,28,1,48212.50801,21065.49633,4,Female,65.6
80,Cheerper,Support,49,48,2,43513.28628,22618.465,1,Male,74.1
76,Glasses,Search Engine,36,26,9,40000,16568.42054,3,Male,58
1,Glasses,Search Engine,35,26,9,115698.4226,16727.82751,2,Female,76.7
51,Pear,Design,44,45,1,76870.0157,11765.34479,4,Female,71.8
39,Glasses,Design,42,36,6,82453.91506,24505.80225,1,Female,71.5
15,Cheerper,Support,36,29,6,61836.84411,22743.021,2,Male,73.5
42,Glasses,BigData,36,31,5,60232.37207,18910.69146,2,Male,65.1
40,Cheerper,Support,46,39,8,65334.08597,18527.05995,2,Male,61.3
1,Cheerper,Search Engine,36,25,9,103700.4314,19179.20464,1,Male,75.5
47,Pear,Sales,30,22,7,74635.2775,17139.83154,2,Male,78.9
38,Glasses,AI,32,29,3,83986.50077,13920.88713,4,Female,62.5
42,Glasses,Design,40,32,8,90711.20075,13247.73651,2,Female,67.8
23,Glasses,Search Engine,31,25,5,101046.0107,23702.18432,2,Female,75.5
39,Pear,Design,39,36,4,64226.97428,16065.0818,2,Female,73.6
7,Glasses,Search Engine,49,41,9,112363.5557,22559.42053,1,Male,88.7
21,Cheerper,BigData,36,30,6,82861.36744,22349.22069,3,Female,77.7
28,Cheerper,BigData,41,38,3,107942.2866,15143.53906,4,Male,75.8
58,Glasses,AI,44,42,1,63624.8023,14166.33299,2,Male,67.4
1,Pear,Design,30,22,2,111817.7616,24792.91,2,Female,73.4
65,Glasses,Search Engine,36,32,4,40000,24792.91,1,Female,79.2
1,Pear,Sales,31,22,9,149544.3847,24792.91,1,Female,72.1
30,Pear,Sales,46,46,1,149070.3778,22227.44974,2,Male,70.7
47,Cheerper,BigData,36,33,4,42639.04907,18584.46576,3,Female,72.4
44,Glasses,Design,41,39,2,99664.48539,20855.92299,1,Male,68
23,Cheerper,Support,39,36,2,66960.28506,21116.36826,2,Male,72.6
67,Glasses,Support,37,34,3,40000,18557.78288,3,Female,72.7
68,Pear,Sales,49,48,1,106125.4494,14913.10848,2,Male,78.8
28,Pear,AI,30,24,4,76706.47801,23669.25243,2,Female,70.4
1,Glasses,BigData,32,22,9,108402.6934,22538.13233,2,Male,76.4
18,Glasses,AI,37,30,8,103158.5505,17924.97245,4,Male,72.1
69,Cheerper,BigData,37,36,1,69975.70495,22581.72624,2,Male,74
30,Pear,Sales,40,36,4,102579.6903,24518.262,1,Male,70.6
1,Glasses,BigData,30,24,4,88731.76258,24792.91,2,Male,74.3
1,Glasses,AI,30,22,9,99615.31463,24792.91,1,Male,76.5
8,Cheerper,BigData,39,31,8,74045.73077,18566.67002,1,Female,67.7
18,Glasses,Search Engine,43,32,9,72937.62912,17725.40026,1,Male,79.1
6,Glasses,AI,47,44,3,137835.501,17371.64825,2,Male,71.1
23,Cheerper,BigData,30,25,6,81701.00731,18638.56078,3,Male,69.6
6,Glasses,Search Engine,30,22,7,76968.37732,20572.73587,3,Male,68.7
2,Glasses,AI,41,39,3,135343.3403,17208.50886,2,Male,73.1
48,Cheerper,BigData,49,48,4,59915.02513,15000.51913,2,Female,72.3
58,Cheerper,BigData,35,35,1,59814.82855,17196.72928,3,Male,72.6
3,Pear,Sales,42,38,4,120738.7904,24792.91,1,Male,73.9
6,Glasses,AI,34,30,3,117820.2917,24792.91,2,Female,74.3
6,Cheerper,Support,30,25,4,82766.90997,24792.91,2,Male,85.3
28,Glasses,BigData,30,22,4,61922.91948,15051.49193,5,Female,71.6
69,Pear,Sales,39,36,3,67271.00492,20368.4854,1,Male,67.9
16,Cheerper,Support,30,22,3,77743.70717,23550.59135,4,Male,61
1,Pear,Sales,40,36,4,123300.2641,24792.91,1,Male,65.9
41,Glasses,AI,32,25,6,70737.4156,21035.57622,2,Male,78.3
18,Cheerper,BigData,30,22,9,79990.60845,19402.47221,3,Male,76.5
1,Cheerper,BigData,30,22,9,82598.73906,20454.93387,3,Male,66.1
38,Cheerper,BigData,42,38,3,73214.84596,17750.17855,2,Female,84
80,Glasses,AI,46,46,1,61199.88373,15448.89607,3,Male,72.9
45,Glasses,Design,32,28,4,83886.568,18041.80805,4,Male,73.8
27,Glasses,Search Engine,32,27,6,76924.04361,24792.91,1,Female,83.3
1,Glasses,Design,34,30,4,130971.113,20782.52237,3,Male,80.3
4,Pear,Sales,30,22,5,83036.93301,21796.29215,2,Male,75.6
34,Cheerper,BigData,30,24,6,89595.40475,18790.88805,3,Female,76.1
44,Glasses,BigData,35,30,6,40000,14791.06822,3,Male,76.9
2,Glasses,Search Engine,32,27,5,82162.68064,20855.22282,2,Female,70.6
1,Cheerper,BigData,30,22,8,89125.42944,11193.10125,5,Male,74
11,Cheerper,BigData,38,29,9,75756.40117,13571.38911,3,Male,76.2
60,Pear,Sales,42,41,1,111404.3267,15808.10538,3,Female,70.5
35,Glasses,Design,49,46,3,108496.7251,15224.41179,2,Male,67.2
41,Pear,Sales,43,42,1,94996.85932,12289.9026,4,Male,69.8
66,Glasses,Search Engine,30,27,4,48673.5041,18911.53933,3,Male,66.5
70,Glasses,Search Engine,49,48,2,45238.2828,9000,4,Male,72.1
38,Glasses,Search Engine,41,42,1,95315.66272,19730.08146,2,Female,62.1
30,Glasses,Search Engine,30,22,5,72289.57967,14468.43072,5,Male,73.4
44,Glasses,AI,37,37,1,121207.9144,19656.61953,4,Female,62.7
15,Pear,Sales,38,32,6,135813.3866,21715.7654,1,Male,70.4
59,Glasses,Search Engine,30,22,6,52836.49373,24792.91,2,Female,74.5
1,Glasses,AI,42,33,9,131501.6917,17463.64096,2,Male,77.5
62,Glasses,BigData,49,48,1,79230.15716,16273.07853,3,Male,74.8
40,Pear,Sales,35,34,2,78931.58174,24792.91,1,Male,72.6
75,Glasses,BigData,43,47,1,63121.88188,14226.84741,4,Male,65.5
1,Cheerper,BigData,31,27,4,104303.1189,17585.58835,2,Female,76.3
41,Glasses,AI,46,40,6,90352.24173,23306.54979,1,Male,67.3
14,Glasses,AI,30,22,8,57833.76978,24280.92168,2,Male,78.1
8,Pear,Design,40,35,4,102601.4999,20535.71714,2,Male,75
10,Glasses,Search Engine,34,29,5,99421.50457,18450.88864,3,Female,78.7
14,Glasses,AI,37,27,9,73467.14229,18306.01403,1,Male,73.4
1,Glasses,Search Engine,39,32,7,111453.3191,22768.89286,1,Male,68.7
80,Pear,AI,46,44,2,40000,11904.42281,4,Female,65.1
18,Glasses,AI,30,22,9,102775.9311,23459.58577,2,Male,67
8,Cheerper,Support,41,36,5,108695.7008,20937.12363,2,Female,64.1
48,Cheerper,Support,40,36,4,49031.97566,18487.43199,3,Male,76.6
68,Glasses,Design,41,38,3,97882.42522,15218.19451,4,Female,77
40,Glasses,AI,39,35,4,71667.87324,20913.53467,1,Female,74.6
34,Pear,Sales,48,45,3,122874.0903,14547.05481,1,Male,71.8
24,Glasses,Search Engine,32,25,6,81015.56095,24792.91,2,Female,82.4
57,Pear,AI,37,37,1,61681.30413,17531.14387,4,Female,70.4
58,Cheerper,Support,36,29,7,54109.15795,9000,5,Male,73.7
18,Glasses,Search Engine,31,23,8,90746.59037,10955.9858,4,Male,72.4
37,Glasses,Sales,42,40,2,114918.6797,22167.27416,1,Male,69.7
65,Glasses,Search Engine,48,43,5,64792.79811,18623.54861,2,Male,75.7
1,Cheerper,BigData,30,22,9,90097.26991,19215.80213,3,Male,69.7
55,Glasses,AI,37,32,4,70266.33597,24516.10398,2,Male,68.2
1,Glasses,Design,44,36,8,116311.8183,17793.16044,2,Female,76.7
61,Cheerper,BigData,42,35,7,99853.07525,11470.92724,4,Female,70.4
24,Glasses,Search Engine,30,22,9,42369.81858,23829.74838,1,Male,73.6
1,Pear,Design,39,31,8,92125.92887,19591.48537,1,Male,71.3
80,Cheerper,BigData,42,37,5,40000,19376.69751,2,Female,72.2
23,Glasses,Design,49,48,3,109359.2844,12168.45299,2,Male,68.7
5,Glasses,BigData,35,34,1,83474.99818,24792.91,2,Male,67.5
38,Cheerper,BigData,37,31,6,69319.88636,19838.934,3,Female,68.2
25,Glasses,AI,49,48,1,120708.6362,14886.11871,2,Female,75.7
1,Cheerper,Support,35,32,3,149578.8686,23975.39375,3,Female,72.2
28,Cheerper,BigData,35,27,8,99686.36011,10406.73446,3,Male,77.4
32,Pear,Design,34,32,2,73260.41969,15436.1651,3,Male,76.1
40,Glasses,AI,37,28,8,62137.03759,22475.26539,1,Male,70.6
19,Pear,Sales,42,36,6,133500.4828,17859.07905,1,Female,77
30,Glasses,Design,49,48,3,95679.91957,24406.399,1,Female,72
2,Glasses,AI,42,35,7,126955.6929,16735.77417,2,Female,72.1
29,Glasses,AI,37,34,3,72677.50522,18180.15184,2,Female,77.7
10,Glasses,AI,39,40,1,107561.0461,20437.98688,2,Female,73.7
45,Glasses,Search Engine,48,46,2,94930.58511,18037.83018,2,Male,69.9
32,Glasses,AI,37,31,6,98006.147,11660.70108,4,Male,74.8
1,Cheerper,BigData,31,27,4,120180.2969,14652.68357,4,Female,65.1
68,Cheerper,Support,48,44,4,41122.32768,12799.67264,4,Female,73.5
34,Glasses,Search Engine,32,25,7,72254.41902,21605.58748,1,Male,64.9
51,Glasses,AI,39,41,1,93708.25224,19454.04898,3,Female,66
58,Glasses,AI,41,35,6,58736.91924,20648.24626,1,Female,75.5
38,Glasses,Search Engine,40,37,3,60546.48762,24792.91,1,Female,58.2
23,Glasses,AI,39,33,7,86105.63796,10276.53015,4,Female,81.8
14,Glasses,Search Engine,31,23,9,80362.45613,18497.10101,3,Female,77.1
15,Pear,Design,44,40,4,103470.5006,14716.08779,2,Female,62.9
39,Glasses,Search Engine,37,34,3,71138.20034,21070.10615,2,Male,83.4
23,Cheerper,BigData,49,47,6,116559.9954,20303.69035,1,Male,86.3
39,Cheerper,BigData,47,42,6,105852.5376,17129.58276,2,Male,71.9
63,Glasses,Search Engine,41,41,1,69456.20022,10291.23088,5,Female,66.4
24,Cheerper,BigData,38,29,9,62356.48626,24517.08697,1,Female,81.7
1,Glasses,AI,35,29,6,102519.8734,20074.65653,2,Female,70.5
72,Pear,Design,37,31,5,59926.29289,22165.98905,1,Female,72.9
8,Cheerper,Support,32,33,1,101352.0329,19999.18898,4,Male,76.7
1,Glasses,Search Engine,36,27,9,116381.1939,24115.36606,1,Female,72.4
1,Cheerper,BigData,31,24,7,132940.968,21312.84998,3,Female,71.1
71,Pear,Design,49,48,3,62407.39196,13253.59862,3,Female,65.7
36,Pear,Design,47,45,2,101693.8803,15301.65704,3,Female,68.5
76,Cheerper,BigData,34,27,7,40000,19194.13694,2,Female,71.2
33,Glasses,Search Engine,42,36,6,105072.8001,14716.42367,4,Male,66.4
10,Cheerper,BigData,30,22,5,72871.49271,17298.50602,2,Male,66
51,Glasses,AI,33,29,4,87026.36139,19054.18577,3,Male,71.7
70,Cheerper,Support,39,35,4,40000,19138.8939,2,Male,62.6
1,Glasses,Search Engine,33,27,6,123279.2947,21180.36971,3,Male,67.7
44,Glasses,Search Engine,40,38,2,70895.94306,24792.91,1,Female,81
37,Cheerper,BigData,34,26,8,68561.8903,13614.96031,4,Male,71.1
1,Glasses,Search Engine,30,22,6,101982.3735,22399.61261,2,Male,69.6
40,Pear,AI,32,30,2,56133.86652,21760.38336,3,Male,69.1
1,Glasses,Design,41,35,6,153000,14993.94605,3,Male,70.9
43,Cheerper,BigData,40,36,3,47834.82341,15988.59851,3,Male,74.5
45,Glasses,Search Engine,47,41,6,72826.09235,17384.94454,2,Female,75.4
51,Cheerper,Search Engine,37,31,6,89859.66209,19273.36842,3,Male,70.4
48,Cheerper,Search Engine,43,39,4,66871.238,14257.96568,3,Male,71
20,Glasses,Search Engine,36,34,3,81167.84931,21315.83528,3,Male,78
15,Cheerper,Support,42,41,1,107010.3586,19297.47329,3,Male,63.5
1,Glasses,BigData,30,25,3,97665.3983,24792.91,2,Male,70.8
41,Cheerper,Support,40,38,2,43480.60291,22776.037,3,Female,72
5,Pear,Sales,31,28,3,129013.5332,24792.91,1,Female,67.3
18,Glasses,BigData,38,33,5,61944.80702,21871.98689,1,Female,71.5
35,Glasses,AI,35,29,6,100064.027,17697.62972,2,Female,67.7
25,Glasses,Design,49,44,6,131964.5844,20996.5982,1,Female,76.1
64,Pear,Sales,36,32,4,55720.33081,16258.01385,3,Female,65
34,Glasses,AI,43,44,1,94745.35088,14701.65193,4,Male,76.5
80,Cheerper,Support,38,36,3,40000,15501.32902,3,Female,71.1
15,Pear,Sales,31,25,6,86081.48192,24792.91,1,Female,69.8
22,Pear,Sales,37,33,4,114727.7671,24786.4021,1,Male,66.7
16,Cheerper,BigData,32,27,5,56772.53696,20816.79039,2,Male,76.9
22,Glasses,AI,45,41,3,125459.9222,14834.19392,3,Female,68.6
4,Cheerper,Search Engine,49,41,7,106685.5892,24234.11737,1,Male,67.4
44,Pear,Design,35,32,3,101390.8393,23477.20987,3,Male,76.6
16,Glasses,Search Engine,32,27,4,82874.13084,16469.88701,4,Male,67
34,Glasses,AI,41,33,8,77598.20266,22866.46971,1,Female,72.7
56,Cheerper,Support,39,36,3,40000,18857.61991,2,Male,75.6
32,Glasses,AI,40,37,3,111038.8771,22711.04955,2,Male,72.4
9,Glasses,AI,46,36,9,125986.7341,9000,3,Female,82.3
45,Cheerper,BigData,38,33,5,76624.04016,16141.34803,3,Male,67.9
14,Glasses,AI,40,38,2,113456.9115,21613.77932,2,Male,70.2
28,Pear,Sales,48,43,5,122556.0483,20661.53351,2,Female,71.9
14,Cheerper,BigData,42,35,7,75803.8444,24792.91,1,Male,76
21,Glasses,Search Engine,33,29,4,87361.69255,21435.45173,2,Female,78
65,Glasses,BigData,45,40,4,47550.53784,23535.03814,1,Male,72.5
80,Cheerper,BigData,42,37,5,40000,23788.92828,1,Male,71.6
8,Glasses,AI,33,28,5,122057.4881,9185.335535,3,Male,64.4
14,Cheerper,Search Engine,39,31,8,77743.13804,24792.91,1,Male,73.6
52,Cheerper,BigData,49,48,5,80834.99389,9000,4,Male,69.4
75,Glasses,Design,45,45,1,90667.28691,19785.44099,3,Male,74.3
58,Glasses,Search Engine,30,24,2,40000,19138.34073,3,Male,68.7
60,Glasses,Search Engine,49,48,1,118093.9307,10083.32333,4,Male,70.2
26,Pear,Design,35,32,4,86803.42129,24792.91,1,Male,64.3
23,Cheerper,Support,31,23,8,84648.27123,12371.24534,4,Female,63.6
22,Cheerper,BigData,49,47,2,98616.62101,9000,5,Female,81
49,Glasses,AI,30,22,7,45364.33324,17552.2371,4,Male,72.9
6,Pear,Sales,39,31,7,110973.9016,24470.30931,2,Male,74.8
47,Cheerper,Search Engine,41,39,2,103748.8916,17134.61221,4,Male,66.8
80,Cheerper,Support,36,26,9,40000,20494.37766,2,Male,77.6
52,Glasses,AI,32,28,5,40065.94117,19898.03904,2,Male,75.3
44,Glasses,AI,30,25,5,66540.88791,15110.93278,3,Male,67.7
33,Glasses,Search Engine,47,43,4,83977.4102,13434.00005,3,Male,66.9
16,Glasses,Search Engine,41,36,5,94649.62193,24792.91,1,Female,68.6
33,Cheerper,BigData,34,31,3,88011.24069,19953.90999,3,Female,71.2
1,Pear,Design,33,27,6,136161.1148,22856.74964,1,Male,73
49,Cheerper,BigData,43,38,5,84271.95507,9000,5,Female,72.5
45,Pear,Sales,41,40,1,121593.8546,12569.57388,5,Female,77.5
60,Cheerper,Search Engine,49,48,3,80707.63733,16129.55386,1,Female,68.5
4,Glasses,AI,30,22,6,100440.1399,19593.9524,3,Female,66.6
6,Pear,Sales,35,32,3,139177.8545,13839.72608,4,Male,71.3
11,Glasses,AI,34,25,8,109230.9328,15508.44483,3,Male,64.3
28,Cheerper,BigData,34,24,9,56968.40507,14766.70024,2,Female,76.6
64,Glasses,AI,31,30,2,75011.70613,16036.2801,5,Male,71.3
1,Cheerper,BigData,32,28,4,121542.8761,24453.62288,3,Female,69.8
48,Cheerper,Support,32,25,7,51926.80508,12950.48654,4,Female,70.4
21,Cheerper,BigData,43,42,1,90171.40466,11142.05726,5,Male,75.7
22,Cheerper,Support,41,33,7,40000,23708.80423,1,Female,77.2
15,Pear,Sales,48,46,1,147711.0923,13136.33776,3,Female,70.2
4,Glasses,AI,42,32,9,97807.5805,15217.88929,2,Female,76.5
9,Glasses,AI,45,36,9,118979.1861,23863.6928,1,Male,78
28,Glasses,AI,41,38,3,88466.22579,21816.98455,2,Male,73.3
1,Cheerper,BigData,30,22,6,99502.53217,21735.21442,2,Male,71
47,Cheerper,Support,37,27,9,57653.0141,10902.53581,4,Male,75.2
66,Glasses,Search Engine,41,36,5,57658.3916,24792.91,1,Female,67
22,Glasses,AI,47,39,8,93225.40062,21894.93589,1,Male,73.8
1,Glasses,Design,35,24,9,130945.4096,19157.56244,2,Male,72
7,Pear,Sales,39,39,1,153000,14571.02904,5,Male,69
80,Glasses,Search Engine,44,38,6,40000,13101.44107,2,Female,64.1
35,Cheerper,Support,30,28,2,40000,22971.08291,3,Female,65.7
39,Glasses,BigData,46,45,1,75416.09806,14408.58673,4,Female,68.9
17,Glasses,AI,35,23,9,77764.79352,11621.22489,3,Male,77.6
39,Glasses,AI,35,32,3,66436.69753,17974.69232,3,Male,72.8
47,Glasses,Search Engine,49,47,2,63267.84048,13374.57371,3,Male,76.4
1,Cheerper,BigData,31,26,5,115828.1769,11080.38558,4,Male,78
1,Pear,Sales,30,23,6,147368.5541,24792.91,1,Male,73.6
39,Pear,Sales,36,33,3,115524.2154,16954.46211,3,Female,72.1
57,Cheerper,Support,37,33,4,56735.76352,9000,5,Male,66.9
41,Glasses,AI,33,28,5,69033.37324,17256.51844,3,Male,81.8
8,Glasses,Search Engine,32,25,7,89788.23817,16862.71268,3,Male,65.3
44,Glasses,Search Engine,36,30,6,61618.11154,15804.01908,4,Male,72.9
26,Glasses,AI,39,32,7,56354.93485,21272.30329,1,Male,76.9
23,Pear,AI,44,43,2,83460.50387,18473.82161,3,Female,75.7
1,Cheerper,BigData,30,23,1,91852.4886,24792.91,2,Female,64.7
13,Cheerper,BigData,49,45,5,132127.0802,13703.39845,4,Female,70.5
58,Pear,Sales,43,41,2,108410.8789,15906.84312,3,Male,67.5
1,Pear,Design,30,23,6,101508.2458,20124.11846,2,Female,62.1
30,Cheerper,BigData,43,38,6,86150.21557,11364.3169,3,Female,73.3
49,Cheerper,Support,49,45,5,64680.22946,9000,5,Female,69.1
31,Cheerper,BigData,37,32,5,96089.24827,12892.13937,4,Male,79.6
31,Glasses,AI,37,37,1,71242.17511,24792.91,1,Male,73.9
28,Glasses,AI,43,38,5,115595.6017,12849.45604,3,Male,72.6
59,Pear,Sales,49,48,1,105406.4977,24792.91,1,Female,69.1
34,Pear,AI,30,25,4,59408.82816,21803.30643,2,Male,72
25,Glasses,AI,39,32,7,87911.54287,22844.29071,2,Female,71.5
37,Pear,Sales,45,47,1,79931.81651,24792.91,1,Male,71.6
